incident_id,incident_date,year,state_abbr,agency_id,agency_name,agency_type,agency_state_abbr,agency_state_name,multi_agency_incident
7982,2022-03-18,2022,WY,647,Casper Police Department,local_police,WY,Wyoming,False
7832,2022-03-19,2022,DE,3388,Dewey Beach Police Department,local_police,DE,Delaware,False
7847,2022-03-19,2022,SC,1427,Richland County Sheriff's Department,sheriff,SC,South Carolina,False
7851,2022-03-19,2022,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,False
7852,2022-03-19,2022,AZ,2301,Peoria Police Department,local_police,AZ,Arizona,False
7855,2022-03-19,2022,SD,3395,Hanson County Sheriff's Office,sheriff,SD,South Dakota,True
7855,2022-03-19,2022,SD,1727,South Dakota Highway Patrol,state_police,SD,South Dakota,True
7856,2022-03-19,2022,MT,3396,Cascade County Sheriff's Office,sheriff,MT,Montana,False
7842,2022-03-20,2022,MI,2155,Kalamazoo Department of Public Safety,local_police,MI,Michigan,False
7857,2022-03-21,2022,AR,3158,Texarkana Police Department,local_police,AR,Arkansas,False
7860,2022-03-21,2022,TN,3398,Monroe County Sheriff's Office,sheriff,TN,Tennessee,False
7861,2022-03-21,2022,WY,2947,Gillette Police Department,local_police,WY,Wyoming,False
7864,2022-03-22,2022,CA,204,Contra Costa Sheriff's Office,sheriff,CA,California,False
7866,2022-03-22,2022,AZ,319,Mesa Police Department,local_police,AZ,Arizona,False
7865,2022-03-23,2022,GA,1263,Clayton County Police Department,local_police,GA,Georgia,False
7867,2022-03-23,2022,GA,3401,Banks County Sheriff's Office,sheriff,GA,Georgia,False
7868,2022-03-24,2022,FL,579,Broward County Sheriff's Office,sheriff,FL,Florida,False
7872,2022-03-25,2022,MA,1864,Pittsfield Police Department,local_police,MA,Massachusetts,False
7877,2022-03-25,2022,FL,1674,Citrus County Sheriff's Department,sheriff,FL,Florida,False
7871,2022-03-26,2022,OK,2579,Ada Police Department,local_police,OK,Oklahoma,False
7873,2022-03-26,2022,SD,617,Rapid City Police Department,local_police,SD,South Dakota,False
7875,2022-03-26,2022,FL,1692,Indian River County Sheriff's Office,sheriff,FL,Florida,False
7980,2022-03-26,2022,UT,250,Salt Lake City Police Department,local_police,UT,Utah,False
7981,2022-03-26,2022,KS,2548,Joplin Police Department,local_police,MO,Missouri,False
7869,2022-03-27,2022,KY,1405,Lexington Police Department,local_police,KY,Kentucky,False
7870,2022-03-27,2022,FL,3369,Margate Police Department,local_police,FL,Florida,False
7874,2022-03-27,2022,AZ,1504,Mohave County Sheriff's Deputy,sheriff,AZ,Arizona,False
7876,2022-03-27,2022,AZ,944,Maricopa County Sheriff's Department,sheriff,AZ,Arizona,False
7878,2022-03-27,2022,NM,687,Chaves County Sheriff's Department,sheriff,NM,New Mexico,False
7979,2022-03-27,2022,TX,3449,Cameron County Constable's Office,local_police,TX,Texas,False
7879,2022-03-28,2022,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
7881,2022-03-29,2022,IN,1560,Greenwood Police Department,local_police,IN,Indiana,False
7882,2022-03-29,2022,AZ,397,Tucson Police Department,local_police,AZ,Arizona,False
7883,2022-03-29,2022,CA,700,Fresno Police Department,local_police,CA,California,False
7884,2022-03-29,2022,PA,3402,Columbia-Montour SWAT Team,local_other,PA,Pennsylvania,False
7888,2022-03-29,2022,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,False
7978,2022-03-29,2022,AK,775,Alaska State Troopers,state_police,AK,Alaska,False
7886,2022-03-30,2022,AR,3403,Atkins Police Department,local_police,AR,Arkansas,False
7917,2022-03-30,2022,CA,262,San Diego Police Department,local_police,CA,California,False
7885,2022-03-31,2022,FL,219,Miami-Dade Police Department,local_police,FL,Florida,False
7887,2022-03-31,2022,MI,1358,Columbia Township Police Department,local_police,MI,Michigan,False
7899,2022-03-31,2022,OR,524,Oregon State Police,state_police,OR,Oregon,True
7899,2022-03-31,2022,OR,3406,Columbia County Sheriff's Office,sheriff,OR,Oregon,True
7901,2022-03-31,2022,SD,2288,Sioux Falls Police Department,local_police,SD,South Dakota,False
7977,2022-03-31,2022,PA,3436,Lebanon City Police Department,local_police,PA,Pennsylvania,False
7892,2022-04-01,2022,OH,2422,Struthers Police Department,local_police,OH,Ohio,False
7902,2022-04-01,2022,SC,163,Spartanburg County Sheriff's Department,sheriff,SC,South Carolina,False
7928,2022-04-01,2022,NM,469,Bernalillo County Sheriff's Department,sheriff,NM,New Mexico,False
7976,2022-04-01,2022,FL,2649,Sarasota County Sheriff's Office,sheriff,FL,Florida,False
8117,2022-04-01,2022,WV,3485,Grant County Sheriff's Office,sheriff,WV,West Virginia,False
7889,2022-04-02,2022,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
7895,2022-04-02,2022,TN,1989,Bradley County Sheriff's Office,sheriff,TN,Tennessee,False
7897,2022-04-02,2022,GA,3179,Savannah Police Department,local_police,GA,Georgia,False
7974,2022-04-02,2022,IL,41,Illinois State Police,state_police,IL,Illinois,False
7893,2022-04-03,2022,TN,1409,U.S. Marshals Service,federal,TN,Tennessee,False
7896,2022-04-03,2022,IL,3405,Oak Forest Police Department,local_police,IL,Illinois,False
7925,2022-04-03,2022,AZ,397,Tucson Police Department,local_police,AZ,Arizona,False
7972,2022-04-03,2022,AR,3434,Wynne Police Department,local_police,AR,Arkansas,True
7972,2022-04-03,2022,AR,3435,Cross County Sheriff's Office,sheriff,AR,Arkansas,True
7973,2022-04-03,2022,IL,265,Chicago Police Department,local_police,IL,Illinois,False
7890,2022-04-04,2022,MI,1732,Grand Rapids Police Department,local_police,MI,Michigan,False
7907,2022-04-04,2022,MO,134,St. Louis Police Department,local_police,MO,Missouri,False
7927,2022-04-04,2022,CA,735,Ontario Police Department,local_police,CA,California,False
7900,2022-04-05,2022,WY,1977,Laramie County Sheriff's Office,sheriff,WY,Wyoming,False
7903,2022-04-05,2022,NC,3407,Hyde County Sheriff's Office,sheriff,NC,North Carolina,False
7906,2022-04-05,2022,TN,3408,Madison County Sheriff's Office,sheriff,TN,Tennessee,False
7971,2022-04-05,2022,MN,1093,Roseville Police Department,local_police,MN,Minnesota,False
7999,2022-04-05,2022,TX,1789,Killeen Police Department,local_police,TX,Texas,False
8603,2022-04-05,2022,TX,102,Houston Police Department,local_police,TX,Texas,False
7904,2022-04-06,2022,GA,2851,Cobb County Police Department,local_police,GA,Georgia,False
7923,2022-04-06,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
7970,2022-04-06,2022,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,False
7975,2022-04-06,2022,PA,671,Philadelphia Police Department,local_police,PA,Pennsylvania,False
7908,2022-04-07,2022,VA,2524,Rockingham County Sheriff's Office,sheriff,VA,Virginia,False
7918,2022-04-07,2022,SC,3167,U.S. Marshals Service,federal,SC,South Carolina,False
7920,2022-04-07,2022,CA,45,Fontana Police Department,local_police,CA,California,False
7921,2022-04-07,2022,WV,3411,Doddridge County Sheriff's Office,sheriff,WV,West Virginia,False
7922,2022-04-07,2022,OK,3412,Norman Police Department,local_police,OK,Oklahoma,False
7919,2022-04-08,2022,MI,3410,Benton Harbor Department of Public Safety,local_police,MI,Michigan,False
7924,2022-04-08,2022,MI,3413,Taylor Police Department,local_police,MI,Michigan,False
7911,2022-04-09,2022,NM,1997,Farmington Police Department,local_police,NM,New Mexico,False
7912,2022-04-09,2022,NH,133,Derry Police Department,local_police,NH,New Hampshire,False
7913,2022-04-09,2022,CA,3418,Covina Police Department,local_police,CA,California,False
7968,2022-04-09,2022,TX,102,Houston Police Department,local_police,TX,Texas,False
7969,2022-04-09,2022,AZ,710,Gilbert Police Department,local_police,AZ,Arizona,False
8604,2022-04-09,2022,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
7926,2022-04-10,2022,GA,3179,Savannah Police Department,local_police,GA,Georgia,False
7909,2022-04-11,2022,KY,577,Cincinnati Police Department,local_police,OH,Ohio,False
7914,2022-04-11,2022,OR,408,Salem Police Department,local_police,OR,Oregon,False
7915,2022-04-11,2022,CO,3409,Manitou Springs Police Department,local_police,CO,Colorado,True
7915,2022-04-11,2022,CO,1495,El Paso County Sheriff's Office,sheriff,CO,Colorado,True
7916,2022-04-11,2022,OK,1313,Tulsa Police Department,local_police,OK,Oklahoma,False
7931,2022-04-12,2022,NJ,3414,Edison Township Police Department,local_police,NJ,New Jersey,False
7929,2022-04-13,2022,LA,2728,Lafayette Police Department,local_police,LA,Louisiana,False
7967,2022-04-13,2022,OH,1520,Ashtabula Police Department,local_police,OH,Ohio,False
8605,2022-04-13,2022,OK,1313,Tulsa Police Department,local_police,OK,Oklahoma,False
7930,2022-04-14,2022,TN,1356,Bristol Tennessee Police Department,local_police,TN,Tennessee,False
7932,2022-04-14,2022,TN,3416,Anderson County Sheriff's Office,sheriff,TN,Tennessee,True
7932,2022-04-14,2022,TN,3415,Jellico Police Department,local_police,TN,Tennessee,True
7933,2022-04-14,2022,SC,2324,Darlington County Sheriff's Office,sheriff,SC,South Carolina,False
7934,2022-04-14,2022,AZ,62,Glendale Police Department,local_police,AZ,Arizona,False
7935,2022-04-14,2022,CA,3417,Glendale Police Department,local_police,CA,California,False
7936,2022-04-14,2022,CO,1056,Larimer County Sheriff's Department,sheriff,CO,Colorado,False
7940,2022-04-14,2022,OH,3421,Ohio Investigative Unit,state_other,OH,Ohio,False
7939,2022-04-15,2022,KS,3420,Cowley County Sheriff’s Office,sheriff,KS,Kansas,False
7937,2022-04-16,2022,WV,3419,Princeton Police Department,local_police,WV,West Virginia,False
7938,2022-04-16,2022,GA,447,Atlanta Police Department,local_police,GA,Georgia,False
7941,2022-04-16,2022,NM,81,New Mexico State Police,state_police,NM,New Mexico,False
7943,2022-04-16,2022,NM,1414,Las Cruces Police Department,local_police,NM,New Mexico,False
7942,2022-04-18,2022,OK,3422,Vinita Police Department,local_police,OK,Oklahoma,True
7942,2022-04-18,2022,OK,3423,Craig County Sheriff's Office,sheriff,OK,Oklahoma,True
7947,2022-04-18,2022,TX,1731,Conroe Police Department,local_police,TX,Texas,False
7945,2022-04-19,2022,CA,266,California Highway Patrol,state_police,CA,California,False
7946,2022-04-19,2022,TX,2571,Pasadena Police Department,local_police,CA,California,False
7949,2022-04-19,2022,GA,3424,Gordon County Sheriff's Office,sheriff,GA,Georgia,False
7944,2022-04-20,2022,CA,7,Bakersfield Police Department,local_police,CA,California,False
7950,2022-04-20,2022,DC,3425,United States Secret Service,federal,DC,District of Columbia,False
7951,2022-04-20,2022,MN,2974,St. Louis County Sheriff's Office,sheriff,MN,Minnesota,False
7952,2022-04-20,2022,NY,1991,Federal Bureau of Investigation,federal,NY,New York,False
7953,2022-04-21,2022,FL,17,Jacksonville Sheriff's Office,sheriff,FL,Florida,False
7963,2022-04-21,2022,ND,3432,Hettinger County Sheriff's Office,sheriff,ND,North Dakota,False
7966,2022-04-22,2022,WA,3433,Edmonds Police Department,local_police,WA,Washington,False
7959,2022-04-23,2022,DC,882,Metropolitan Police Department,local_police,DC,District of Columbia,False
7962,2022-04-23,2022,MD,1090,Harford County Sheriff's Office,sheriff,MD,Maryland,False
7961,2022-04-24,2022,LA,3431,Assumption Parish Sheriff's Office,sheriff,LA,Louisiana,False
7954,2022-04-25,2022,TX,3427,Cleveland Police Department,local_police,TX,Texas,False
7956,2022-04-25,2022,TX,984,Amarillo Police Department,local_police,TX,Texas,False
7957,2022-04-25,2022,MD,736,Maryland State Police,state_police,MD,Maryland,True
7957,2022-04-25,2022,MD,3429,Somerset County Sheriff's Office,sheriff,MD,Maryland,True
7958,2022-04-25,2022,OR,3430,Marion County Interagency SWAT team,local_other,OR,Oregon,False
7955,2022-04-26,2022,MI,3428,Roseville Police Department,local_police,MI,Michigan,False
7965,2022-04-26,2022,CO,473,Evans Police Department,local_police,CO,Colorado,False
7994,2022-04-27,2022,FL,1748,Osceola County Sheriff's Department,sheriff,FL,Florida,False
7996,2022-04-27,2022,FL,1287,Clay County Sheriff's Office,sheriff,FL,Florida,False
7997,2022-04-27,2022,RI,3445,Rhode Island State Police,state_police,RI,Rhode Island,True
7997,2022-04-27,2022,RI,3446,U.S. Marshals Service,federal,RI,Rhode Island,True
7998,2022-04-27,2022,TX,102,Houston Police Department,local_police,TX,Texas,False
7993,2022-04-28,2022,MN,3442,Minnesota State Patrol,state_police,MN,Minnesota,True
7993,2022-04-28,2022,MN,3443,Otter Tail County Sheriff's Office,sheriff,MN,Minnesota,True
7995,2022-04-28,2022,CA,3444,Simi Valley Police Department,local_police,CA,California,False
8002,2022-04-29,2022,GA,447,Atlanta Police Department,local_police,GA,Georgia,False
8004,2022-04-29,2022,NY,3447,Hyde Park Police Department,local_police,NY,New York,False
8001,2022-04-30,2022,GA,460,Gwinnett County Police Department,local_police,GA,Georgia,False
8159,2022-04-30,2022,NE,3495,Beatrice Police Department,local_police,NE,Nebraska,False
8005,2022-05-01,2022,SC,2441,Colleton County Sheriff's Office,sheriff,SC,South Carolina,False
8006,2022-05-01,2022,TX,562,Midland Police Department,local_police,TX,Texas,False
8007,2022-05-01,2022,OK,3448,Hooker Police Department,local_police,OK,Oklahoma,True
8007,2022-05-01,2022,OK,3453,Texas County Sheriff's Office,sheriff,MO,Missouri,True
8007,2022-05-01,2022,OK,3454,Goodwell Police Department,local_police,OK,Oklahoma,True
8007,2022-05-01,2022,OK,3455,District One District Attorney’s Task Force,local_other,OK,Oklahoma,True
8010,2022-05-01,2022,CA,873,Tulare County Sheriff's Department,sheriff,CA,California,False
8008,2022-05-02,2022,AL,2749,Dale County Sheriff's Office,sheriff,AL,Alabama,False
8009,2022-05-03,2022,AL,2683,Mobile County Sheriff's Department,sheriff,AL,Alabama,False
8011,2022-05-03,2022,MO,1264,Missouri Highway Patrol,state_police,MO,Missouri,True
8011,2022-05-03,2022,MO,201,Kansas City Police Department,local_police,MO,Missouri,True
8033,2022-05-03,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8012,2022-05-04,2022,OH,1916,Moraine Police Department,local_police,OH,Ohio,False
8016,2022-05-04,2022,WA,1247,King County Sheriff's Office,sheriff,WA,Washington,False
8021,2022-05-04,2022,MD,128,Baltimore County Police Department,local_police,MD,Maryland,False
8024,2022-05-04,2022,CA,266,California Highway Patrol,state_police,CA,California,False
8014,2022-05-05,2022,SC,3450,Marion Police Department,local_police,SC,South Carolina,False
8017,2022-05-05,2022,TX,3451,Sugar Land Police Department,local_police,TX,Texas,False
8022,2022-05-05,2022,AL,3452,Albertville Police Department,local_police,AL,Alabama,True
8022,2022-05-05,2022,AL,741,Marshall County Sheriff's Office,sheriff,AL,Alabama,True
8019,2022-05-06,2022,AZ,570,Navajo Nation Police Department,other,AZ,Arizona,False
8025,2022-05-06,2022,CA,266,California Highway Patrol,state_police,CA,California,False
8013,2022-05-07,2022,FL,1267,Hallandale Beach Police Department,local_police,FL,Florida,False
8015,2022-05-07,2022,NC,1141,Raleigh Police Department,local_police,NC,North Carolina,False
8023,2022-05-07,2022,WA,3131,Wenatchee Police Department,local_police,WA,Washington,False
8018,2022-05-08,2022,AR,1477,Springdale Police Department,local_police,AR,Arkansas,False
8032,2022-05-08,2022,OK,1313,Tulsa Police Department,local_police,OK,Oklahoma,False
8062,2022-05-09,2022,CA,2046,Del Norte County Sheriff's Office,sheriff,CA,California,False
8027,2022-05-10,2022,AZ,1360,Yuma Police Department,local_police,AZ,Arizona,False
8028,2022-05-10,2022,NY,298,New York Police Department,local_police,NY,New York,False
8029,2022-05-10,2022,FL,2062,U.S. Marshals Service,federal,FL,Florida,False
8030,2022-05-10,2022,IL,3457,Will County SWAT Team,local_other,IL,Illinois,False
8031,2022-05-10,2022,TX,3458,Lee County Sheriff's Office,sheriff,TX,Texas,True
8031,2022-05-10,2022,TX,951,Texas Department of Public Safety,state_police,TX,Texas,True
8026,2022-05-11,2022,MO,3456,Cape Girardeau County Sheriff's Office,sheriff,MO,Missouri,False
8037,2022-05-13,2022,NY,298,New York Police Department,local_police,NY,New York,False
8038,2022-05-13,2022,FL,3226,West Palm Beach Police Department,local_police,FL,Florida,False
8090,2022-05-13,2022,NH,3472,New Boston Police Department,local_police,NH,New Hampshire,False
8034,2022-05-14,2022,OK,2430,Salilsaw Police Department,local_police,OK,Oklahoma,False
8035,2022-05-14,2022,MA,3,Boston Police Department,local_police,MA,Massachusetts,False
8036,2022-05-14,2022,OH,3178,Portage County Sheriff's Office,sheriff,OH,Ohio,False
8039,2022-05-15,2022,FL,858,Collier County Sheriff's Office,sheriff,FL,Florida,False
8040,2022-05-16,2022,IN,3459,Palmyra Police Department,local_police,IN,Indiana,False
8111,2022-05-16,2022,KY,3482,Marshall County Sheriff's Office,sheriff,KY,Kentucky,False
8041,2022-05-18,2022,GA,447,Atlanta Police Department,local_police,GA,Georgia,False
8044,2022-05-18,2022,TX,102,Houston Police Department,local_police,TX,Texas,False
8049,2022-05-18,2022,LA,88,Jefferson Parish Sheriff's Office,sheriff,LA,Louisiana,False
8050,2022-05-18,2022,AZ,944,Maricopa County Sheriff's Department,sheriff,AZ,Arizona,False
8116,2022-05-18,2022,FL,482,Orlando Police Department,local_police,FL,Florida,False
8042,2022-05-19,2022,PA,3460,Malvern Police Department,local_police,PA,Pennsylvania,False
8045,2022-05-19,2022,OH,827,Washington County Sheriff's Office,sheriff,OH,Ohio,False
8046,2022-05-19,2022,TX,2130,Pasadena Police Department,local_police,TX,Texas,False
8047,2022-05-19,2022,CA,700,Fresno Police Department,local_police,CA,California,False
8048,2022-05-19,2022,GA,2851,Cobb County Police Department,local_police,GA,Georgia,False
8058,2022-05-19,2022,AR,3463,Polk County Sheriff's Office,sheriff,AR,Arkansas,False
8076,2022-05-19,2022,CA,196,San Francisco Police Department,local_police,CA,California,False
8077,2022-05-19,2022,CA,196,San Francisco Police Department,local_police,CA,California,False
8055,2022-05-20,2022,OH,1994,Miami Township Police Department (Clermont Co.),local_police,OH,Ohio,False
8056,2022-05-20,2022,WI,2035,Racine Police Department,local_police,WI,Wisconsin,False
8059,2022-05-20,2022,KY,3170,U.S. Marshals Service,federal,KY,Kentucky,False
8051,2022-05-21,2022,SC,3461,Laurens County Sheriff's Department,sheriff,SC,South Carolina,False
8052,2022-05-21,2022,PA,19,Pennsylvania State Police,state_police,PA,Pennsylvania,False
8053,2022-05-21,2022,SC,914,Aiken County Sheriff's Office,sheriff,SC,South Carolina,False
8054,2022-05-21,2022,TN,3462,Stewart County Sheriff's Office,sheriff,TN,Tennessee,False
8057,2022-05-21,2022,TX,44,San Antonio Police Department,local_police,TX,Texas,False
8061,2022-05-21,2022,NM,682,Dona Ana Sheriff's Department,sheriff,NM,New Mexico,False
8060,2022-05-22,2022,CA,3464,Reedley Police Department,local_police,CA,California,False
8068,2022-05-23,2022,MT,105,Billings Police Department,local_police,MT,Montana,True
8068,2022-05-23,2022,MT,1742,Montana Highway Patrol,state_police,MT,Montana,True
8084,2022-05-23,2022,AZ,348,Pinal County Sheriff's Department,sheriff,AZ,Arizona,False
8085,2022-05-23,2022,OK,3470,Guymon Police Department,local_police,OK,Oklahoma,False
8067,2022-05-24,2022,NJ,1321,Jersey City Police Department,local_police,NJ,New Jersey,False
8080,2022-05-24,2022,TX,2195,U.S. Border Patrol,federal,TX,Texas,False
8064,2022-05-25,2022,GA,3465,Canton Police Department,local_police,GA,Georgia,False
8065,2022-05-25,2022,OR,3062,Douglas County Sheriff's Office,sheriff,OR,Oregon,False
8066,2022-05-25,2022,FL,3466,Hamilton County Sheriff's Office,sheriff,FL,Florida,False
8083,2022-05-25,2022,KS,238,Wichita Police Department,local_police,KS,Kansas,True
8083,2022-05-25,2022,KS,1431,Sedgwick County Sheriff's Office,sheriff,KS,Kansas,True
8094,2022-05-25,2022,LA,3300,Jackson Parish Sheriff's Office,sheriff,LA,Louisiana,False
8063,2022-05-26,2022,TX,141,Austin Police Department,local_police,TX,Texas,False
8079,2022-05-26,2022,CA,266,California Highway Patrol,state_police,CA,California,False
8081,2022-05-26,2022,TX,951,Texas Department of Public Safety,state_police,TX,Texas,False
8101,2022-05-26,2022,CO,1056,Larimer County Sheriff's Department,sheriff,CO,Colorado,False
8074,2022-05-27,2022,KS,3468,Saline County Sheriff's Office,sheriff,KS,Kansas,False
8078,2022-05-27,2022,CA,735,Ontario Police Department,local_police,CA,California,False
8107,2022-05-28,2022,WY,1977,Laramie County Sheriff's Office,sheriff,WY,Wyoming,True
8107,2022-05-28,2022,WY,658,Cheyenne Police Department,local_police,WY,Wyoming,True
8198,2022-05-28,2022,IL,484,Rockford Police Department,local_police,IL,Illinois,False
8070,2022-05-29,2022,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
8072,2022-05-29,2022,MO,3467,Sedalia Police Department,local_police,MO,Missouri,False
8075,2022-05-29,2022,NC,3469,King Police Department,local_police,NC,North Carolina,False
8091,2022-05-29,2022,AZ,817,Arizona Department of Public Safety,state_police,AZ,Arizona,True
8091,2022-05-29,2022,AZ,3474,Graham County Sheriff's Office,sheriff,AZ,Arizona,True
8091,2022-05-29,2022,AZ,3473,Safford Police Department,local_police,AZ,Arizona,True
8069,2022-05-30,2022,MT,105,Billings Police Department,local_police,MT,Montana,False
8071,2022-05-30,2022,FL,1188,Cape Coral Police Department,local_police,FL,Florida,False
8086,2022-05-30,2022,OH,3471,Union County Sheriff's Office,sheriff,OH,Ohio,False
8092,2022-05-30,2022,NC,1199,North Carolina State Highway Patrol,state_police,NC,North Carolina,False
8093,2022-05-30,2022,OH,3475,Maple Heights Police Department,local_police,OH,Ohio,False
8088,2022-05-31,2022,KY,1152,Laurel County Sheriff's Office,sheriff,KY,Kentucky,False
8089,2022-05-31,2022,FL,1491,Pasco County Sheriff's Office,sheriff,FL,Florida,True
8089,2022-05-31,2022,FL,991,Hernando County Sheriff's Department,sheriff,FL,Florida,True
8178,2022-05-31,2022,NC,3499,Locust Police Department,local_police,NC,North Carolina,False
8095,2022-06-01,2022,CO,1056,Larimer County Sheriff's Department,sheriff,CO,Colorado,False
8096,2022-06-01,2022,VA,1178,Hopewell Police Department,local_police,VA,Virginia,True
8096,2022-06-01,2022,VA,3476,"Bureau of Alcohol, Tobacco, Firearms and Explosives",federal,VA,Virginia,True
8097,2022-06-01,2022,CA,859,Seaside Police Department,local_police,CA,California,True
8097,2022-06-01,2022,CA,804,Sand City Police Department,local_police,CA,California,True
8102,2022-06-01,2022,WA,522,Snohomish County Sheriff's Office,sheriff,WA,Washington,True
8102,2022-06-01,2022,WA,651,Seattle Police Department,local_police,WA,Washington,True
8102,2022-06-01,2022,WA,3478,U.S. Marshals Service,federal,WA,Washington,True
8147,2022-06-01,2022,TX,2677,Lubbock Police Department,local_police,TX,Texas,False
8098,2022-06-02,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8099,2022-06-02,2022,TX,3477,Atascosa County Sheriff's Office,sheriff,TX,Texas,False
8100,2022-06-02,2022,CA,1452,Colton Police Department,local_police,CA,California,True
8100,2022-06-02,2022,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,True
8115,2022-06-02,2022,AZ,3490,White Mountain Apache Police Department,other,AZ,Arizona,False
8157,2022-06-02,2022,OH,2937,Cuyahoga Metropolitan Housing Authority Police Department,local_other,OH,Ohio,False
8104,2022-06-03,2022,SC,306,Lexington County Sheriff's Department,sheriff,SC,South Carolina,True
8104,2022-06-03,2022,SC,2127,West Columbia Police Department,local_police,SC,South Carolina,True
8109,2022-06-03,2022,NJ,3481,West New York Police Department,local_police,NJ,New Jersey,False
8110,2022-06-03,2022,TN,31,Memphis Police Department,local_police,TN,Tennessee,False
8112,2022-06-03,2022,FL,805,Polk County Sheriff's Department,sheriff,FL,Florida,False
8113,2022-06-03,2022,IL,3483,Naperville Police Department,local_police,IL,Illinois,False
8114,2022-06-03,2022,FL,807,Okaloosa County Sheriff's Department,sheriff,FL,Florida,False
8130,2022-06-03,2022,TX,44,San Antonio Police Department,local_police,TX,Texas,False
8156,2022-06-03,2022,WV,2592,Nicholas County Sheriff's Department,sheriff,WV,West Virginia,False
8103,2022-06-04,2022,MD,128,Baltimore County Police Department,local_police,MD,Maryland,False
8105,2022-06-04,2022,AR,218,Jonesboro Police Department,local_police,AR,Arkansas,True
8105,2022-06-04,2022,AR,2562,Arkansas State Police,state_police,AR,Arkansas,True
8105,2022-06-04,2022,AR,3479,Craighead County Sheriff's Department,sheriff,AR,Arkansas,True
8108,2022-06-04,2022,WA,3131,Wenatchee Police Department,local_police,WA,Washington,False
8106,2022-06-05,2022,FL,3480,St. Johns County Sheriff's Office,sheriff,FL,Florida,True
8106,2022-06-05,2022,FL,2939,St. Augustine Police Department,local_police,FL,Florida,True
8131,2022-06-05,2022,ME,1257,Presque Isle Police Department,local_police,ME,Maine,False
8137,2022-06-05,2022,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,False
8118,2022-06-06,2022,FL,219,Miami-Dade Police Department,local_police,FL,Florida,False
8120,2022-06-07,2022,OH,2183,Franklin County Sheriff's Office,sheriff,OH,Ohio,False
8119,2022-06-08,2022,WI,2810,Oconto County Sheriff's Office,sheriff,WI,Wisconsin,False
8121,2022-06-08,2022,IA,1969,Davenport Police Department,local_police,IA,Iowa,False
8606,2022-06-08,2022,FL,747,Hillsborough County Sheriff's Office,sheriff,FL,Florida,False
8125,2022-06-09,2022,AL,1587,Gadsden Police Department,local_police,AL,Alabama,True
8125,2022-06-09,2022,AL,1028,Rainbow City Police Department,local_police,AL,Alabama,True
8129,2022-06-09,2022,NC,915,Harnett County Sheriff's Department,sheriff,NC,North Carolina,False
8128,2022-06-10,2022,TN,1739,Carter County Sheriff's Office,sheriff,TN,Tennessee,False
8126,2022-06-11,2022,GA,2851,Cobb County Police Department,local_police,GA,Georgia,False
8127,2022-06-11,2022,UT,3486,Springville Police Department,local_police,UT,Utah,False
8607,2022-06-11,2022,CO,2802,Clear Creek County Sheriff's Department,sheriff,CO,Colorado,False
8123,2022-06-12,2022,TX,141,Austin Police Department,local_police,TX,Texas,False
8135,2022-06-12,2022,NC,1572,Caldwell County Sheriff's Department,sheriff,NC,North Carolina,True
8135,2022-06-12,2022,NC,1199,North Carolina State Highway Patrol,state_police,NC,North Carolina,True
8124,2022-06-13,2022,WA,1487,Kent Police Department,local_police,WA,Washington,False
8132,2022-06-13,2022,GA,3487,Cherokee Multi-Agency Narcotics Squad,local_other,GA,Georgia,False
8133,2022-06-13,2022,GA,281,Lowndes County Sheriff's Office,sheriff,GA,Georgia,False
8136,2022-06-13,2022,TX,1554,Duncanville Police Department,local_police,TX,Texas,False
8134,2022-06-14,2022,TX,3492,Leander Police Department,local_police,TX,Texas,False
8138,2022-06-14,2022,OR,2326,Coos County Sheriff's Office,sheriff,OR,Oregon,True
8138,2022-06-14,2022,OR,2223,Coos Bay Police Department,local_police,OR,Oregon,True
8139,2022-06-14,2022,TX,3195,Guadalupe County Sheriff's Office,sheriff,TX,Texas,False
8141,2022-06-15,2022,ID,3489,Star Police Department,local_police,IA,Iowa,False
8143,2022-06-15,2022,FL,219,Miami-Dade Police Department,local_police,FL,Florida,False
8144,2022-06-15,2022,NM,1114,U.S. Marshals Service,federal,NM,New Mexico,False
8148,2022-06-15,2022,AZ,1725,Prescott Police Department,local_police,AZ,Arizona,False
8142,2022-06-16,2022,TN,1989,Bradley County Sheriff's Office,sheriff,TN,Tennessee,False
8145,2022-06-16,2022,WV,1376,Upshur County Sheriff's Department,sheriff,WV,West Virginia,False
8146,2022-06-16,2022,MI,3491,Allegan County Sheriff's Office,sheriff,MI,Michigan,False
8153,2022-06-18,2022,OR,524,Oregon State Police,state_police,OR,Oregon,True
8153,2022-06-18,2022,OR,277,Clackamas County Sheriff's Office,sheriff,OR,Oregon,True
8155,2022-06-18,2022,CA,700,Fresno Police Department,local_police,CA,California,False
